sample_id,tsne_1,tsne_2
LS-15302_S05_E1-50,26.6639,-7.35862
LS-15302_S06_E1-50,-9.53599,-29.8842
LS-15302_S07_E1-50,-17.5856,-17.1794
LS-15302_S09_E1-50,-5.23468,-24.1246
LS-15302_S10_E1-50,-0.926668,-27.3727
LS-15302_S12_E1-50,14.6291,-11.7664
LS-15302_S13_E1-50,-30.9158,-23.4234
LS-15302_S14_E1-50,9.46083,-48.4317
LS-15302_S15_E1-50,18.2611,-7.94622
LS-15302_S16_E1-50,35.9334,-21.853
LS-15302_S17_E1-50,15.8691,-9.54136
LS-15302_S18_E1-50,-3.02421,-31.9485
LS-15302_S20_E1-50,-5.454,-25.6501
LS-15302_S21_E1-50,-11.5819,-28.4548
LS-15302_S22_E1-50,-18.5151,-17.5494
LS-15302_S23_E1-50,20.2212,-31.2723
LS-15302_S24_E1-50,39.3089,17.6223
LS-15302_S25_E1-50,1.42284,-26.3859
LS-15302_S26_E1-50,11.5808,-47.5355
LS-15302_S27_E1-50,25.3184,-11.9682
LS-15302_S28_E1-50,18.1311,-7.02383
LS-15302_S29_E1-50,17.8283,-9.76998
LS-15302_S30_E1-50,-0.967462,-29.1333
LS-15302_S31_E1-50,-5.90409,-31.3674
LS-15302_S33_E1-50,25.9224,-5.62936
LS-15302_S34_E1-50,0.130699,-31.4853
LS-15302_S35_E1-50,8.44954,8.59726
LS-15302_S36_E1-50,-7.16596,-30.8215
LS-15302_S38_E1-50,-5.71738,-24.3538
LS-15302_S39_E1-50,-36.658,-22.3089
LS-15302_S41_E1-50,-18.2066,-16.8774
LS-15302_S42_E1-50,-50.8869,-0.99311
LS-15302_S43_E1-50,-24.4757,-2.18337
LS-15302_S44_E1-50,19.1992,-11.4643
LS-15302_S45_E1-50,26.3882,-14.0529
LS-15302_S46_E1-50,-17.6208,-13.5456
LS-15302_S47_E1-50,-2.82432,51.8561
LS-15302_S49_E1-50,1.56783,-26.2541
LS-15302_S50_E1-50,-26.1968,1.30578
LS-15302_S51_E1-50,-1.1792,-33.4686
LS-15302_S52_E1-50,0.371885,-27.8574
LS-15302_S53_E1-50,-1.27371,-30.9613
LS-15302_S54_E1-50,-5.50771,-23.9604
LS-15302_S55_E1-50,1.63209,-25.3801
LS-15302_S57_E1-50,15.3742,-13.6822
LS-15302_S60_E1-50,10.698,-46.5507
LS-15302_S61_E1-50,-7.63159,-24.2724
LS-15302_S62_E1-50,18.6461,-8.27992
LS-15302_S63_E1-50,-31.5697,-22.6989
LS-15302_S73_E1-50,-0.541432,-22.5265
LS-15302_S74_E1-50,-2.11751,-31.7844
LS-15302_S75_E1-50,-27.8763,3.02634
LS-15302_S76_E1-50,45.6326,-3.0461
LS-15302_S77_E1-50,19.622,-9.59717
LS-15302_S78_E1-50,20.5854,-10.2355
LS-15302_S81_E1-50,11.1188,8.40254
LS-15302_S82_E1-50,-2.14119,-32.3943
LS-15302_S84_E1-50,22.6382,-11.0394
LS-15302_S85_E1-50,10.1136,-47.5762
LS-15302_S86_E1-50,18.0286,-31.3426
LS-15302_S88_E1-50,35.1082,-24.7544
LS-15302_S90_E1-50,-4.53074,-27.4975
LS-15302_S91_E1-50,22.125,-14.0554
LS-15302_S92_E1-50,-32.4665,-22.2955
LS-15302_S93_E1-50,10.5708,-47.262
LS-15302_S94_E1-50,12.1589,-44.4829
LS-15302_S95_E1-50,0.116183,-28.0622
LS-15303_S01_E1-50,-9.12699,-28.7963
LS-15303_S02_E1-50,1.59373,-25.7794
LS-15303_S03_E1-50,0.723357,-29.6306
LS-15303_S04_E1-50,16.6151,-13.4291
LS-15303_S05_E1-50,1.68321,-31.1362
LS-15303_S06_E1-50,-1.07619,-28.8812
LS-15303_S07_E1-50,0.156492,-27.1144
LS-15303_S09_E1-50,-6.19833,-25.0966
LS-15303_S10_E1-50,14.3297,-6.71909
LS-15303_S11_E1-50,13.7075,4.95076
LS-15303_S12_E1-50,10.7543,-46.9551
LS-15303_S13_E1-50,21.3746,-31.9902
LS-15303_S14_E1-50,25.9162,-10.8072
LS-15303_S15_E1-50,8.00175,13.5927
LS-15303_S16_E1-50,37.5637,17.1929
LS-15303_S17_E1-50,8.74862,8.51661
LS-15303_S18_E1-50,11.9291,7.55061
LS-15303_S19_E1-50,0.237065,-25.9709
LS-15303_S20_E1-50,-29.8519,-23.6684
LS-15303_S21_E1-50,-3.55197,-25.381
LS-15303_S22_E1-50,-16.3748,-6.75845
LS-15303_S23_E1-50,-5.87576,-23.8386
LS-15303_S24_E1-50,30.0777,32.2399
LS-15303_S25_E1-50,12.6425,3.24156
LS-15303_S27_E1-50,26.8414,-13.8753
LS-15303_S28_E1-50,7.5177,-46.9813
LS-15303_S29_E1-50,-3.99813,-25.8849
LS-15303_S30_E1-50,-17.7575,-19.0466
LS-15303_S31_E1-50,-18.7277,-18.5113
LS-15303_S32_E1-50,35.0444,-22.7122
LS-15303_S34_E1-50,-2.13194,-33.4986
LS-15303_S35_E1-50,-0.6737,-34.4396
LS-15303_S36_E1-50,-6.57642,-23.7989
LS-15303_S37_E1-50,14.2075,-6.60564
LS-15303_S38_E1-50,20.5236,-31.7918
LS-15303_S39_E1-50,0.997506,-26.1661
LS-15303_S41_E1-50,25.9902,6.91393
LS-15303_S42_E1-50,9.65294,-47.8769
LS-15303_S43_E1-50,20.562,-9.96419
LS-15303_S44_E1-50,-17.195,-13.1642
LS-15303_S45_E1-50,19.6664,-16.3793
LS-15303_S46_E1-50,-28.544,-6.93408
LS-15303_S47_E1-50,-26.5489,-1.76856
LS-15303_S49_E1-50,18.5464,-30.4866
LS-15303_S50_E1-50,-4.09192,-28.725
LS-15303_S51_E1-50,10.2189,-47.8591
LS-15303_S52_E1-50,0.00462301,-27.4576
LS-15303_S54_E1-50,-7.05974,-23.5584
LS-15303_S55_E1-50,20.4338,-9.30915
LS-15303_S56_E1-50,36.3409,-23.153
LS-15303_S57_E1-50,-1.33743,-27.8535
LS-15303_S59_E1-50,18.5454,-29.8134
LS-15303_S60_E1-50,20.7413,-8.86066
LS-15303_S61_E1-50,-49.2151,2.55659
LS-15303_S62_E1-50,11.9678,-47.5898
LS-15303_S63_E1-50,19.6891,13.0567
LS-15303_S64_E1-50,28.409,31.4397
LS-15303_S66_E1-50,26.9632,-14.191
LS-15303_S67_E1-50,-7.6774,-23.337
LS-15303_S68_E1-50,16.0661,-11.1942
LS-15303_S69_E1-50,11.6293,-45.7353
LS-15303_S70_E1-50,11.4637,8.14934
LS-15303_S71_E1-50,-1.1807,-26.4238
LS-15303_S72_E1-50,28.6287,30.2381
LS-15303_S81_E1-50,-38.4622,-21.2006
LS-15303_S82_E1-50,-0.762934,-33.5835
LS-15303_S83_E1-50,-26.3911,-5.10844
LS-15303_S84_E1-50,-4.65191,51.3315
LS-15303_S85_E1-50,2.91184,-25.261
LS-15303_S88_E1-50,36.1523,-23.1416
LS-15303_S89_E1-50,18.9439,-33.1256
LS-15303_S90_E1-50,27.3027,-13.7834
LS-15303_S92_E1-50,-2.70028,-31.5797
LS-15303_S93_E1-50,-8.92416,-28.6483
LS-15303_S94_E1-50,13.3132,2.36304
LS-15303_S95_E1-50,14.2535,-12.0421
LS-15303_S96_E1-50,34.2984,-24.6466
LS-15304_S01_E1-50,-0.161061,-26.0785
LS-15304_S02_E1-50,-0.387589,-28.3321
LS-15304_S03_E1-50,-36.6098,-22.3782
LS-15304_S04_E1-50,-16.9866,-14.2886
LS-15304_S05_E1-50,-16.8001,-14.3675
LS-15304_S06_E1-50,12.1751,-45.0588
LS-15304_S07_E1-50,-2.1727,-30.7174
LS-15304_S08_E1-50,28.2696,30.6703
LS-15304_S09_E1-50,-32.1891,-22.137
LS-15304_S10_E1-50,15.8911,13.6495
LS-15304_S12_E1-50,-24.8436,-2.28029
LS-15304_S13_E1-50,8.21659,-44.9174
LS-15304_S14_E1-50,-0.933418,-32.5199
LS-15304_S16_E1-50,29.2371,33.3698
LS-15304_S17_E1-50,12.3706,-45.7254
LS-15304_S18_E1-50,45.4704,-2.66036
LS-15304_S19_E1-50,17.6328,-10.7804
LS-15304_S20_E1-50,10.8247,8.78498
LS-15304_S21_E1-50,13.3954,5.94836
LS-15304_S22_E1-50,0.236391,-29.0898
LS-15304_S23_E1-50,-27.6253,-4.21931
LS-15304_S24_E1-50,29.0922,33.797
LS-15304_S26_E1-50,27.382,-14.2986
LS-15304_S27_E1-50,15.5309,-5.09808
LS-15304_S28_E1-50,21.4692,-7.97994
LS-15304_S29_E1-50,-17.4395,-16.7837
LS-15304_S30_E1-50,17.0247,-5.46302
LS-15304_S31_E1-50,24.7661,-14.2525
LS-15304_S33_E1-50,-4.50762,-25.4596
LS-15304_S35_E1-50,-5.60185,-23.9088
LS-15304_S36_E1-50,27.4815,-13.2086
LS-15304_S40_E1-50,39.2003,17.2832
LS-15304_S41_E1-50,13.6821,5.37615
LS-15304_S42_E1-50,30.026,32.1831
LS-15304_S43_E1-50,-5.60309,-23.6315
LS-15304_S44_E1-50,-1.02088,-31.424
LS-15304_S46_E1-50,18.8876,-32.5735
LS-15304_S47_E1-50,46.6564,-3.0263
LS-15304_S49_E1-50,-31.5313,1.99498
LS-15304_S51_E1-50,10.9189,-47.2174
LS-15304_S53_E1-50,-6.17277,-26.5823
LS-15304_S54_E1-50,-7.67712,-22.8808
LS-15304_S57_E1-50,-32.0774,-21.2251
LS-15304_S58_E1-50,13.3519,6.34788
LS-15304_S59_E1-50,-3.97641,-24.8214
LS-15304_S60_E1-50,-0.853789,-30.4004
LS-15304_S61_E1-50,11.6868,-47.7719
LS-15304_S62_E1-50,27.3392,-6.44617
LS-15304_S63_E1-50,-25.9107,-4.68657
LS-15304_S65_E1-50,19.1966,-31.0754
LS-15304_S67_E1-50,-1.81572,-26.4743
LS-15304_S68_E1-50,-3.18497,50.9522
LS-15304_S69_E1-50,14.3394,-11.2425
LS-15304_S70_E1-50,-0.648812,-22.4352
LS-15304_S71_E1-50,14.4994,-11.4454
LS-15304_S72_E1-50,29.0377,32.9183
LS-15304_S73_E1-50,-26.7333,-1.62416
LS-15304_S75_E1-50,22.3055,-8.60699
LS-15304_S76_E1-50,-2.73324,-30.6772
LS-15304_S77_E1-50,-16.3742,-6.75732
LS-15304_S78_E1-50,14.666,-11.6145
LS-15304_S79_E1-50,-27.268,-2.74024
LS-15304_S80_E1-50,36.0733,-22.6741
LS-15304_S82_E1-50,-15.9322,-13.3703
LS-15304_S85_E1-50,18.7002,-8.22215
LS-15304_S86_E1-50,-27.831,0.696757
LS-15304_S87_E1-50,-4.509,-25.7794
LS-15304_S88_E1-50,28.838,34.1252
LS-15397_S01_E1-50,-5.80735,-24.1456
LS-15397_S02_E1-50,19.3705,-15.9302
LS-15397_S03_E1-50,-50.9126,-0.410105
LS-15397_S04_E1-50,-30.8866,-0.82121
LS-15397_S06_E1-50,-2.56785,-32.133
LS-15397_S07_E1-50,8.74782,-44.509
LS-15397_S10_E1-50,-1.7797,-26.8326
LS-15397_S11_E1-50,-0.711111,-35.3981
LS-15397_S12_E1-50,-50.2291,0.17305
LS-15397_S13_E1-50,-2.54989,53.9845
LS-15397_S14_E1-50,-2.58694,51.6133
LS-15397_S15_E1-50,-7.27162,-24.6082
LS-15397_S16_E1-50,35.9011,-22.7825
LS-15397_S17_E1-50,-32.3198,-22.0813
LS-15397_S18_E1-50,-1.36133,-32.7364
LS-15397_S19_E1-50,-1.81241,-32.2187
LS-15397_S20_E1-50,-1.26917,-32.3128
LS-15397_S21_E1-50,0.202619,-28.39
LS-15397_S23_E1-50,11.152,8.00025
LS-15397_S24_E1-50,36.0729,-21.8545
LS-15397_S25_E1-50,0.149733,-28.6727
LS-15397_S26_E1-50,-6.04797,39.0208
LS-15397_S27_E1-50,1.51242,-29.9913
LS-15397_S28_E1-50,-18.0099,-18.6669
LS-15397_S29_E1-50,46.0826,-2.71183
LS-15397_S30_E1-50,-16.373,-6.7611
LS-15397_S31_E1-50,1.59082,-25.4066
LS-15397_S32_E1-50,38.7246,16.4121
LS-15397_S33_E1-50,23.0077,-9.36365
LS-15397_S34_E1-50,-5.21706,-27.5161
LS-15397_S35_E1-50,16.4363,-8.77879
LS-15397_S36_E1-50,-5.5954,-23.5604
LS-15397_S38_E1-50,12.0739,-45.2514
LS-15397_S39_E1-50,18.3333,-8.22486
LS-15397_S42_E1-50,-2.49437,-30.0287
LS-15397_S43_E1-50,-6.06367,-24.8624
LS-15397_S44_E1-50,-7.44096,-30.9871
LS-15397_S45_E1-50,9.01627,-47.2679
LS-15397_S46_E1-50,-6.24485,-25.0046
LS-15397_S47_E1-50,-0.537429,-32.8595
LS-15397_S48_E1-50,34.9568,-23.1146
LS-15397_S49_E1-50,-5.71364,-31.27
LS-15397_S50_E1-50,11.2836,-47.3598
LS-15397_S51_E1-50,7.41302,13.1901
LS-15397_S52_E1-50,14.5783,-11.3631
LS-15397_S53_E1-50,28.2922,-10.4933
LS-15397_S55_E1-50,8.53245,-44.8968
LS-15397_S56_E1-50,28.4679,31.9628
LS-15397_S57_E1-50,-17.2675,-16.1934
LS-15397_S58_E1-50,-8.64143,-23.6887
LS-15397_S59_E1-50,-0.640701,-26.6447
LS-15397_S60_E1-50,-8.35863,-28.6609
LS-15397_S61_E1-50,-1.23933,-35.0563
LS-15397_S62_E1-50,13.3386,4.79501
LS-15397_S63_E1-50,0.518468,-27.8554
LS-15397_S64_E1-50,39.0629,15.9379
LS-15397_S65_E1-50,-11.029,-34.423
LS-15397_S67_E1-50,-26.8455,0.109814
LS-15397_S68_E1-50,-1.53009,-34.7104
LS-15397_S69_E1-50,8.98852,-44.4289
LS-15397_S70_E1-50,9.12122,12.9679
LS-15397_S71_E1-50,7.71636,22.8031
LS-15397_S81_E1-50,-3.21562,-33.8621
LS-15397_S82_E1-50,-3.68358,-27.395
LS-15397_S83_E1-50,-4.85125,-28.2593
LS-15397_S84_E1-50,16.9015,-6.40259
LS-15397_S85_E1-50,-1.51425,-31.7068
LS-15397_S89_E1-50,1.06586,-30.931
LS-15397_S90_E1-50,10.8618,-47.6789
LS-15397_S91_E1-50,-0.644642,-34.396
LS-15397_S92_E1-50,11.8781,-46.1524
LS-15397_S93_E1-50,-7.61407,-24.7818
LS-15397_S94_E1-50,8.63006,-44.833
LS-15397_S95_E1-50,12.0463,-46.1438
LS-15397_S96_E1-50,35.425,-21.9888
LS-15502_S01_E1-50,-4.6712,-1.01364
LS-15502_S02_E1-50,-10.537,41.4921
LS-15502_S03_E1-50,-11.842,40.6214
LS-15502_S04_E1-50,42.0665,17.2305
LS-15502_S05_E1-50,1.54032,-8.78019
LS-15502_S06_E1-50,42.3533,1.85203
LS-15502_S07_E1-50,-13.2243,37.5246
LS-15502_S08_E1-50,34.8349,-24.8064
LS-15502_S10_E1-50,44.855,0.70162
LS-15502_S12_E1-50,8.92721,43.6506
LS-15502_S25_E1-50,44.1444,-2.23177
LS-15502_S27_E1-50,-3.19725,-1.44554
LS-15502_S30_E1-50,-10.1679,39.4775
LS-15502_S31_E1-50,9.57759,20.4654
LS-15502_S34_E1-50,18.3458,10.2112
LS-15502_S35_E1-50,-14.7146,11.2737
LS-15502_S36_E1-50,-15.0001,8.22878
LS-15502_S37_E1-50,16.5994,6.34382
LS-15502_S38_E1-50,19.7387,13.3845
LS-15502_S39_E1-50,-1.67558,7.61172
LS-15502_S41_E1-50,-26.9967,0.104028
LS-15502_S42_E1-50,38.2433,16.2726
LS-15502_S43_E1-50,14.3442,-15.0936
LS-15502_S44_E1-50,0.230971,-29.4993
LS-15502_S45_E1-50,-11.4373,-36.0579
LS-15502_S46_E1-50,-6.53497,-31.4339
LS-15502_S47_E1-50,-16.8782,11.6624
LS-15502_S48_E1-50,35.0491,-21.7954
LS-15502_S49_E1-50,-4.48721,-31.4965
LS-15502_S50_E1-50,-1.63013,-36.3684
LS-15502_S51_E1-50,-26.5013,-1.97532
LS-15502_S52_E1-50,-32.11,1.50117
LS-15502_S53_E1-50,-26.8505,-1.12132
LS-15502_S54_E1-50,-1.73805,-32.583
LS-15502_S55_E1-50,-26.5582,-1.48332
LS-15502_S57_E1-50,-27.3099,-1.06469
LS-15502_S58_E1-50,-27.0622,-4.1879
LS-15502_S59_E1-50,-24.6572,1.80721
LS-15502_S61_E1-50,-31.5041,1.27805
LS-15502_S62_E1-50,-9.8991,-22.9665
LS-15502_S63_E1-50,-27.2774,2.45013
LS-15502_S66_E1-50,3.08018,-31.6499
LS-15502_S67_E1-50,-20.3089,19.5638
LS-15502_S68_E1-50,-31.0872,1.56338
LS-15502_S70_E1-50,-27.4916,-2.29657
LS-15502_S71_E1-50,-10.7788,-37.0381
LS-15502_S72_E1-50,27.8348,30.2275
LS-15502_S73_E1-50,43.8879,-1.31349
LS-15502_S74_E1-50,-3.79855,53.6046
LS-15502_S75_E1-50,8.03119,13.5161
LS-15502_S76_E1-50,-16.9847,-13.6197
LS-15502_S77_E1-50,15.7969,13.6383
LS-15502_S78_E1-50,0.445809,-31.1959
LS-15502_S79_E1-50,0.702036,-27.9031
LS-15502_S80_E1-50,35.4505,-22.7706
LS-15502_S81_E1-50,-17.5919,-11.6024
LS-15502_S82_E1-50,-30.3639,-4.29803
LS-15502_S83_E1-50,-17.1747,-13.6404
LS-15502_S84_E1-50,-6.46944,52.0835
LS-15502_S85_E1-50,-17.0702,-12.9553
LS-15502_S86_E1-50,16.8613,-7.1988
LS-15502_S87_E1-50,20.8791,-31.8014
LS-15502_S88_E1-50,37.5815,16.4499
LS-15502_S89_E1-50,15.8802,-6.62016
LS-15502_S90_E1-50,21.4136,-7.72671
LS-15502_S91_E1-50,-1.47751,-31.6954
LS-15502_S92_E1-50,0.870138,-27.0667
LS-15502_S94_E1-50,16.024,-8.98974
LS-15502_S95_E1-50,1.86889,-25.7106
LS-15502_S96_E1-50,39.9432,17.4321
LS-15503_S02_E1-50,43.6999,0.491169
LS-15503_S03_E1-50,8.86747,43.4404
LS-15503_S07_E1-50,1.90429,-9.26667
LS-15503_S08_E1-50,6.07816,43.0042
LS-15503_S09_E1-50,2.92082,-9.22825
LS-15503_S11_E1-50,-1.05043,-6.51618
LS-15503_S12_E1-50,-7.2411,3.23799
LS-15503_S13_E1-50,0.537096,1.66712
LS-15503_S14_E1-50,20.422,18.5657
LS-15503_S15_E1-50,34.8745,4.09875
LS-15503_S16_E1-50,42.2137,18.8921
LS-15503_S17_E1-50,10.6251,-46.8073
LS-15503_S18_E1-50,13.2802,-8.85698
LS-15503_S19_E1-50,2.04696,24.5558
LS-15503_S20_E1-50,-17.4222,-13.2903
LS-15503_S21_E1-50,1.04298,-25.7457
LS-15503_S22_E1-50,-8.57927,-27.7192
LS-15503_S23_E1-50,17.069,-7.27092
LS-15503_S24_E1-50,28.9013,31.7857
LS-15503_S33_E1-50,-27.0275,0.203906
LS-15503_S34_E1-50,28.609,32.0167
LS-15503_S35_E1-50,16.237,-9.90069
LS-15503_S36_E1-50,-5.23633,-31.6511
LS-15503_S37_E1-50,18.3111,-30.846
LS-15503_S38_E1-50,7.23282,12.3174
LS-15503_S39_E1-50,-3.84499,-31.2666
LS-15503_S40_E1-50,-25.7928,-36.4584
LS-15503_S41_E1-50,1.09241,-29.5854
LS-15503_S42_E1-50,1.20468,-26.1762
LS-15503_S43_E1-50,-2.44335,51.3097
LS-15503_S44_E1-50,0.954651,23.8375
LS-15503_S46_E1-50,15.9186,-9.37781
LS-15503_S47_E1-50,21.1066,-32.5207
LS-15503_S48_E1-50,35.6341,-22.1248
LS-15503_S49_E1-50,26.0331,-10.7069
LS-15503_S51_E1-50,-31.0819,-23.7688
LS-15503_S52_E1-50,-32.9417,-20.9088
LS-15503_S53_E1-50,17.6674,-7.51667
LS-15503_S54_E1-50,-32.2648,-22.4341
LS-15503_S58_E1-50,17.7978,-4.42138
LS-15503_S59_E1-50,19.1648,-30.2261
LS-15503_S60_E1-50,23.7713,-7.5305
LS-15503_S61_E1-50,18.1661,-29.3289
LS-15503_S62_E1-50,22.0658,-10.4062
LS-15503_S63_E1-50,10.5903,8.92698
LS-15503_S65_E1-50,17.5309,-8.15547
LS-15503_S66_E1-50,16.3325,-7.2949
LS-15503_S68_E1-50,17.9486,-7.38252
LS-15503_S69_E1-50,19.7438,-30.6224
LS-15503_S71_E1-50,-32.0763,-22.281
LS-15503_S72_E1-50,29.5078,31.2918
LS-15503_S74_E1-50,22.1664,-8.93722
LS-15503_S75_E1-50,23.7371,-6.52479
LS-15503_S76_E1-50,18.1516,-28.6851
LS-15503_S77_E1-50,-39.0105,-20.9201
LS-15503_S78_E1-50,-29.114,-24.6311
LS-15503_S79_E1-50,13.7661,-42.7329
LS-15503_S81_E1-50,17.0915,-5.05457
LS-15503_S82_E1-50,17.0479,-6.58206
LS-15503_S83_E1-50,1.7635,18.3628
LS-15503_S84_E1-50,24.4171,-11.6312
LS-15503_S85_E1-50,18.8516,-8.53831
LS-15503_S87_E1-50,26.2184,-14.0424
LS-15503_S89_E1-50,7.10526,12.1107
LS-15503_S93_E1-50,19.8331,-30.5716
LS-15503_S94_E1-50,-31.7058,-22.9352
LS-15503_S96_E1-50,36.0896,-22.9419
LS-15504_S01_E1-50,-3.67503,27.074
LS-15504_S02_E1-50,1.14297,-9.149
LS-15504_S03_E1-50,1.70051,-9.44769
LS-15504_S04_E1-50,36.4001,3.78879
LS-15504_S05_E1-50,-1.16128,-6.58319
LS-15504_S06_E1-50,43.4376,2.16314
LS-15504_S07_E1-50,7.99039,34.5929
LS-15504_S08_E1-50,-25.698,-36.4476
LS-15504_S09_E1-50,-25.5581,-2.79769
LS-15504_S10_E1-50,-29.9039,4.84707
LS-15504_S11_E1-50,7.34191,23.139
LS-15504_S12_E1-50,20.121,11.0355
LS-15504_S13_E1-50,-28.7439,-3.25272
LS-15504_S15_E1-50,-27.5142,-2.75582
LS-15504_S17_E1-50,-30.5495,-1.46037
LS-15504_S18_E1-50,17.7458,7.56972
LS-15504_S19_E1-50,-27.3535,-2.81054
LS-15504_S20_E1-50,-24.6988,0.302908
LS-15504_S21_E1-50,-10.9711,-34.9929
LS-15504_S22_E1-50,-10.6385,-35.2516
LS-15504_S23_E1-50,-30.6375,-0.620079
LS-15504_S25_E1-50,-32.3428,-2.38808
LS-15504_S26_E1-50,12.0949,-45.1784
LS-15504_S27_E1-50,-10.5851,37.4381
LS-15504_S28_E1-50,-0.23701,-24.2338
LS-15504_S29_E1-50,-27.2051,-3.65272
LS-15504_S30_E1-50,-10.0349,-27.4326
LS-15504_S31_E1-50,-10.9958,-37.0432
LS-15504_S41_E1-50,-10.293,-25.7289
LS-15504_S43_E1-50,27.2119,30.5833
LS-15504_S44_E1-50,-10.7686,-32.8091
LS-15504_S45_E1-50,-9.72905,-26.4277
LS-15504_S46_E1-50,-27.6451,-1.80265
LS-15504_S47_E1-50,-21.2226,17.9815
LS-15504_S49_E1-50,14.3223,-12.4187
LS-15504_S50_E1-50,12.1108,-45.5866
LS-15504_S51_E1-50,-6.76252,-23.6843
LS-15504_S53_E1-50,-50.1838,0.376295
LS-15504_S54_E1-50,2.71742,22.1487
LS-15504_S55_E1-50,0.595906,-30.5646
LS-15504_S56_E1-50,38.5767,16.3254
LS-15504_S57_E1-50,0.355719,-28.4719
LS-15504_S58_E1-50,-18.064,-17.467
LS-15504_S59_E1-50,13.5459,6.08796
LS-15504_S60_E1-50,15.2861,-11.2856
LS-15504_S61_E1-50,-4.23388,51.393
LS-15504_S63_E1-50,15.4471,-4.36709
LS-15504_S65_E1-50,19.65,-30.7814
LS-15504_S66_E1-50,-24.9939,-1.5512
LS-15504_S67_E1-50,23.9639,-9.48633
LS-15504_S69_E1-50,-49.3962,2.15212
LS-15504_S70_E1-50,10.2657,-46.0533
LS-15504_S71_E1-50,-50.0586,2.14947
LS-15504_S72_E1-50,27.9451,32.6255
LS-15504_S73_E1-50,-31.6132,-22.8272
LS-15504_S74_E1-50,26.3692,-6.95562
LS-15504_S76_E1-50,17.7136,-9.03372
LS-15504_S77_E1-50,2.76514,22.2359
LS-15504_S78_E1-50,22.3462,-14.5822
LS-15504_S79_E1-50,17.2538,-6.74243
LS-15504_S80_E1-50,27.3465,30.8193
LS-15504_S81_E1-50,18.0976,-8.73312
LS-15504_S82_E1-50,3.38796,21.3556
LS-15504_S83_E1-50,16.4241,-9.43933
LS-15504_S84_E1-50,25.1194,-7.24497
LS-15504_S85_E1-50,25.5247,-13.522
LS-15504_S86_E1-50,13.9094,-12.59
LS-15504_S88_E1-50,38.5375,16.1642
LS-15504_S89_E1-50,46.6528,-4.04772
LS-15504_S90_E1-50,26.3455,-14.1159
LS-15504_S91_E1-50,11.4985,8.29476
LS-15504_S92_E1-50,26.4728,-7.20193
LS-15504_S93_E1-50,17.7832,-8.15119
LS-15504_S94_E1-50,-32.1806,-22.5981
LS-15505_S01_E1-50,-26.4705,-36.0811
LS-15505_S02_E1-50,37.8451,6.97741
LS-15505_S04_E1-50,-13.432,30.1916
LS-15505_S05_E1-50,35.5897,4.45145
LS-15505_S06_E1-50,0.137281,-10.7923
LS-15505_S07_E1-50,10.1228,42.8271
LS-15505_S08_E1-50,10.0869,35.4822
LS-15505_S09_E1-50,-9.44446,-27.2212
LS-15505_S10_E1-50,45.0489,-2.56501
LS-15505_S11_E1-50,-10.5954,-28.7167
LS-15505_S12_E1-50,-1.2522,-23.4324
LS-15505_S14_E1-50,-27.3838,1.29263
LS-15505_S15_E1-50,-26.9654,-5.25072
LS-15505_S18_E1-50,0.0130527,-34.1611
LS-15505_S19_E1-50,-18.2153,16.0775
LS-15505_S20_E1-50,-32.7668,4.31175
LS-15505_S21_E1-50,-6.15763,12.882
LS-15505_S22_E1-50,-17.2583,-13.1217
LS-15505_S23_E1-50,-30.3324,9.74386
LS-15505_S24_E1-50,28.3782,33.0406
LS-15505_S25_E1-50,-30.8024,-1.18441
LS-15505_S26_E1-50,-2.63707,-32.952
LS-15505_S27_E1-50,37.2817,16.6952
LS-15505_S28_E1-50,0.250435,33.6187
LS-15505_S29_E1-50,0.815527,-34.6805
LS-15505_S30_E1-50,0.0820864,35.9792
LS-15505_S31_E1-50,-27.9412,-1.40458
LS-15505_S32_E1-50,27.99,31.738
LS-15505_S33_E1-50,-34.3418,-3.76538
LS-15505_S34_E1-50,-28.4148,-4.19032
LS-15505_S35_E1-50,-29.0601,1.36462
LS-15505_S36_E1-50,7.42183,21.8279
LS-15505_S37_E1-50,-18.6009,11.4707
LS-15505_S38_E1-50,-11.0825,37.5566
LS-15505_S39_E1-50,-9.89934,-24.3567
LS-15505_S40_E1-50,38.1169,16.2504
LS-15505_S49_E1-50,-0.70476,-35.663
LS-15505_S50_E1-50,-18.7401,-17.9023
LS-15505_S51_E1-50,13.5056,5.90222
LS-15505_S52_E1-50,-1.51157,-31.5937
LS-15505_S53_E1-50,-4.06266,-25.7225
LS-15505_S54_E1-50,1.47666,23.5745
LS-15505_S55_E1-50,-6.18851,52.0026
LS-15505_S56_E1-50,28.9114,31.7439
LS-15505_S57_E1-50,-1.49645,-31.3497
LS-15505_S58_E1-50,-25.9376,-3.55987
LS-15505_S59_E1-50,-18.3062,-16.7536
LS-15505_S60_E1-50,-19.3671,-17.6547
LS-15505_S61_E1-50,-6.49954,50.7663
LS-15505_S62_E1-50,-2.25513,-24.3714
LS-15505_S63_E1-50,-50.1203,0.452614
LS-15505_S65_E1-50,-0.63882,-21.6925
LS-15505_S66_E1-50,-49.9578,2.20098
LS-15505_S67_E1-50,-17.2514,-13.0231
LS-15505_S68_E1-50,-1.90461,-33.3702
LS-15505_S69_E1-50,-3.1283,51.3691
LS-15505_S70_E1-50,-1.3843,-30.3384
LS-15505_S71_E1-50,1.30003,-24.3866
LS-15505_S72_E1-50,38.4403,16.4343
